"https://www.carvana.com/search/2000224746/2017-bmw-340i-gran-turismo-xdrive-sedan-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",Hatchback,5,Glacier Silver Metallic,Black,18 Alloy wheels,225 50 tires,Gas,"48 mo. / 50,000 mi.; 22 mos. 28,600 mi. left","48 mo. / 50,000 mi.; 22 mos. 28,600 mi. left",3.0L Turbo I6,320 hp / 330 ft-lbs. torque,"Auto, 8-Spd Sport",2000224746,WBA8Y3C57HG450782,2017,BMW 3 Series,"21,143 miles","30
HWY","20
CITY","$34,200"
"https://www.carvana.com/search/2000224835/2017-lincoln-reserve-sedan-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Lincoln MKZ,"43,862 miles","33
HWY","22
CITY","$22,200"
"https://www.carvana.com/search/2000224809/2016-ford-titanium-hybrid-sedan-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",Sedan,5,GRAY,Charcoal Black,17 Alloy wheels,225 50 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 22 mos. 8,500 mi. left",2.0L Hybrid I4,188 hp,"Automatic, eCVT",2000224809,3FA6P0RU0GR316560,2016,Ford Fusion,"51,242 miles","41
HWY","44
CITY","$16,200"
"https://www.carvana.com/search/2000224667/2016-toyota-xle-sport-utility-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",SUV,7,Silver Sky Metallic,Black,18 Alloy wheels,245 60 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 25 mos. 14,200 mi. left",3.5L V6,270 hp / 248 ft-lbs. torque,"Auto, 6-Spd Sqntl Shft",2000224667,5TDJKRFH9GS262204,2016,Toyota Highlander,"45,522 miles","24
HWY","18
CITY","$27,500"
"https://www.carvana.com/search/2000217951/2015-chevrolet-lt-pickup-4d-5-34-ft-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",Pickup,6,Silver Ice Metallic,Jet Black,18 Alloy wheels,265 65 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 20 mos. 76,600 mi. left",EcoTec3 5.3L V8,355 hp / 383 ft-lbs. torque,"Auto, 6-Spd HD Overdrive",2000217951,3GCPCREC9FG365455,2015,Chevrolet Silverado 1500 Crew Cab,"23,161 miles","24
HWY","18
CITY","$28,800"
"https://www.carvana.com/search/2000214082/2016-honda-lx-sedan-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Honda Civic,"11,088 miles","41
HWY","31
CITY","$17,600"
"https://www.carvana.com/search/2000226222/2016-acura-2.4-sedan-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Acura TLX,"37,275 miles","35
HWY","24
CITY","$20,600"
"https://www.carvana.com/search/2000222588/2015-hyundai-2.0t-sport-utility-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",SUV,5,Mineral Gray,Black,18 Alloy wheels,235 60 tires,Gas,"60 mo. / 60,000 mi.; 15 mos. 25,400 mi. left","60 mo. / 60,000 mi.; 15 mos. 25,400 mi. left",2.0L Turbo I4,264 hp / 269 ft-lbs. torque,"Auto, 6-Spd Shiftronic",2000222588,5XYZU3LA3FG247632,2015,Hyundai Santa Fe Sport,"34,344 miles","27
HWY","19
CITY","$18,800"
"https://www.carvana.com/search/2000221940/2017-hyundai-coupe-3d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",Coupe,5,Ironman Silver,Black,17 Alloy wheels,215 45 tires,Gas,"60 mo. / 60,000 mi.; 36 mos. 22,800 mi. left","60 mo. / 60,000 mi.; 36 mos. 22,800 mi. left",1.6L I4,132 hp / 120 ft-lbs. torque,"Auto, 6-Spd EcoShift DCT",2000221940,KMHTC6AD6HU310467,2017,Hyundai Veloster,"36,974 miles","36
HWY","28
CITY","$12,600"
"https://www.carvana.com/search/2000221799/2015-lexus-es-350-sedan-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",Sedan,5,WHITE,Parchment,17 Alloy wheels,215 55 tires,Gas,"48 mo. / 50,000 mi.; 2 mos. 26,800 mi. left","72 mo. / 70,000 mi.; 26 mos. 46,800 mi. left",3.5L V6,268 hp / 248 ft-lbs. torque,"Auto, 6-Spd Seq Shft",2000221799,JTHBK1GG6F2184691,2015,Lexus ES,"22,969 miles","31
HWY","21
CITY","$24,300"
"https://www.carvana.com/search/2000223203/2016-lincoln-select-sport-utility-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Lincoln MKX,"40,776 miles","24
HWY","17
CITY","$27,500"
